"id","text","user","RT","retweetCount","favoriteCount","latitude","longitude","time","client"
"713772746367324161","RT @PeterYoachim: Motivation level after #PyAstro16: https://t.co/uqv2A57KCh","niais",TRUE,8,0,NA,NA,"2016-03-26 17:00:58","Twitter for Android"
"712316469053231105",".@keflavich suggests also giving private email for support requests; some, esp students, more comfortable asking Qs privately #PyAstro16","stephtdouglas",FALSE,0,0,NA,NA,"2016-03-22 16:34:15","Twitter Web Client"
"712720464485986306","RT @jakevdp: linear regression in a few lines of NumPy, via @exoplaneteer #PyAstro16 https://t.co/BaCSmE5ALu","strangeattracto",TRUE,9,0,NA,NA,"2016-03-23 19:19:35","Twitter Web Client"
"712823338423332865","RT @Meraihi: pyastro16 https://t.co/Ha0NrihlT9","niais",TRUE,1,0,NA,NA,"2016-03-24 02:08:22","Twitter Web Client"
"713178350064250880","RT @abigailStev: Up next: J. Ford on gravitational lensing of galaxy clusters! packaged and ready to go: https://t.co/z3LgcTWkqb #pyastro16…","astronomatty",TRUE,2,0,NA,NA,"2016-03-25 01:39:03","Twitter Web Client"
"711953590630264832","@brettmor @eteq There are a few other things that I’ve wanted to build since convos at #dotastro but haven’t had the time. #PyAstro16","brettmor",FALSE,0,1,NA,NA,"2016-03-21 16:32:18","TweetDeck"
"713507043378790400","RT @astronomatty: And soon, conda's *default* channel will be populated from conda-forge! #PyAstro16  https://t.co/0hi5QuTYUK","StuartMumford",TRUE,3,0,NA,NA,"2016-03-25 23:25:10","Twitter for Android"
"713755658450051072","@the_n_nicole @Enceladosaurus check out some of the tips, polls, &amp; tweets from #pyastro16 this week (like Jupyter environment for learning)","rudy_phd",FALSE,0,1,NA,NA,"2016-03-26 15:53:04","Twitter for Android"
"712316458764636160",".@keflavich tells us the pyspeckit source code was private svn-&gt;Google code-&gt;bitbucket-&gt;github. Talk about playing the field! #PyAstro16","eteq",FALSE,0,2,NA,NA,"2016-03-22 16:34:12","Twitter for Android"
"712720406826778624",".@njgoldbaum shows us a cosmological simulation in #minecraft #PyAstro16 #lightning talk","eteq",FALSE,0,2,NA,NA,"2016-03-23 19:19:21","TweetDeck"
"712821108563656704","RT @jakevdp: #PyAstro16 here's the draft idea of reproducibility badges: https://t.co/dtry2EPaN5","rabernat",TRUE,8,0,NA,NA,"2016-03-24 01:59:30","Twitter for iPhone"
"713178321870135296","RT @abigailStev: Web app plug-in: AstrobdWeb! Ready to use and even does plots: https://t.co/tgGKiqpRvz -@stephtdouglas @kellecruz #pyastro…","astronomatty",TRUE,2,0,NA,NA,"2016-03-25 01:38:56","Twitter Web Client"
"711953512595193856","RT @GeertHub: Continuous integration = automatically testing your code every time the code base changes. #PyAstro16","releaseteam",TRUE,1,0,NA,NA,"2016-03-21 16:31:59","rtrssfeed"
"713504988379553792","RT @jakevdp: Just learned about conda-forge: https://t.co/RUow3vVNAH
Automatically create conda-installable builds of your packages! #PyAst…","mrcbqn",TRUE,20,0,NA,NA,"2016-03-25 23:17:00","Twitter Web Client"
"713751781088493568","RT @abigailStev: In Bayesian notation: @exoplaneteer #pyastro16 https://t.co/wTb286cDCQ","rocketrepreneur",TRUE,12,0,NA,NA,"2016-03-26 15:37:40","Twitter Web Client"
"712316365315543041","People more willing to ask for help via a private email address instead of publicly on git issues, esp. students. -@keflavich #pyastro16","abigailStev",FALSE,0,1,NA,NA,"2016-03-22 16:33:50","Twitter for Android"
"712720314656903168","""First rule of live demos: don't do live demos."" -@njgoldbaum breaking the rules #pyastro16 #lightning","abigailStev",FALSE,1,4,NA,NA,"2016-03-23 19:18:59","Twitter Web Client"
"712819506062602242","RT @jakevdp: ""I can give you 100 lines of bytecode that will reproduce my plot, but is that reproducible?"" #PyAstro16","ctitusbrown",TRUE,2,0,NA,NA,"2016-03-24 01:53:08","Echofon"
"713172731118821376","RT @abigailStev: Web app plug-in: AstrobdWeb! Ready to use and even does plots: https://t.co/tgGKiqpRvz -@stephtdouglas @kellecruz #pyastro…","kellecruz",TRUE,2,0,NA,NA,"2016-03-25 01:16:43","Twitter for iPhone"
"711953495104991232",".@kellecruz following the adage that the title slide should say clearly what the slide is about: “Lets get some shit down” #PyAstro16","eteq",FALSE,0,2,NA,NA,"2016-03-21 16:31:55","TweetDeck"
"713496504158257152","RT @jakevdp: Just learned about conda-forge: https://t.co/RUow3vVNAH
Automatically create conda-installable builds of your packages! #PyAst…","mehdidc",TRUE,20,0,NA,NA,"2016-03-25 22:43:17","Twitter Web Client"
"712316275821715457","RT @njgoldbaum: The slides for my #PyAstro16 talk are available at zenodo. https://t.co/Pa6VORqIal","StuartMumford",TRUE,1,0,NA,NA,"2016-03-22 16:33:29","Corebird"
"712720258457440256","the jet colormap, it's even in #minecraft #pyastro16","adrianprw",FALSE,1,7,NA,NA,"2016-03-23 19:18:45","Twitter for iPhone"
"712817420625248256","RT @jakevdp: Slides from my #PyAstro16 lightning talk: ""In Defense of Extreme Openness"" https://t.co/ghC4JF0RjL","benmarwick",TRUE,55,0,NA,NA,"2016-03-24 01:44:51","Twitter Web Client"
"713172634930778115","RT @GeertHub: ""Hi, I just broke your code."" -- overheard at #PyAstro16 hack day","Nighthawk_Black",TRUE,4,0,NA,NA,"2016-03-25 01:16:20","Twitter Web Client"
"711953214623449088","RT @niais: .@IBJIYONGI has just pointed out that Jews are quite good at creating long sentences. We should probably not sit together. #PyAs…","IBJIYONGI",TRUE,1,0,NA,NA,"2016-03-21 16:30:48","Twitter for iPhone"
"713495681755811840","RT @astronomatty: And soon, conda's *default* channel will be populated from conda-forge! #PyAstro16  https://t.co/0hi5QuTYUK","jakevdp",TRUE,3,0,NA,NA,"2016-03-25 22:40:01","Twitter Web Client"
"712316039082549248","The slides for my #PyAstro16 talk are available at zenodo. https://t.co/Pa6VORqIal","njgoldbaum",FALSE,1,2,NA,NA,"2016-03-22 16:32:32","Twitter Web Client"
"712720215193178112","RT @jakevdp: Slides from my #PyAstro16 lightning talk: ""In Defense of Extreme Openness"" https://t.co/ghC4JF0RjL","pmhobson",TRUE,42,0,NA,NA,"2016-03-23 19:18:35","Tweetbot for iΟS"
"712816219875897344","RT @jakevdp: #PyAstro16 here's the draft idea of reproducibility badges: https://t.co/dtry2EPaN5","pierre_bellec",TRUE,8,0,NA,NA,"2016-03-24 01:40:04","Twitter Web Client"
"713170689763586049","Web app plug-in: AstrobdWeb! Ready to use and even does plots: https://t.co/tgGKiqpRvz -@stephtdouglas @kellecruz #pyastro16 #lightning","abigailStev",FALSE,2,2,NA,NA,"2016-03-25 01:08:37","Twitter Web Client"
"711952952492097536","I have to miss #gdc16 one week and #pyastro16 the next week? Boo, dislike!","biphenyl",FALSE,0,1,NA,NA,"2016-03-21 16:29:45","Tweetbot for iΟS"
"713495475408646144","RT @abigailStev: This exists: https://t.co/grfDzZ6vMf #pyastro16","StuartMumford",TRUE,1,0,NA,NA,"2016-03-25 22:39:12","Corebird"
"712315971478749185","RT @njgoldbaum: Check out to galaxy visualization widget, https://t.co/Hxd6bHxNQE, click ""galaxy_visualization.ipynb"". #PyAstro16","astronomatty",TRUE,2,0,NA,NA,"2016-03-22 16:32:16","Twitter Web Client"
"712720135744782337","RT @jakevdp: linear regression in a few lines of NumPy, via @exoplaneteer #PyAstro16 https://t.co/BaCSmE5ALu","pevaisan",TRUE,9,0,NA,NA,"2016-03-23 19:18:16","Twitter for iPhone"
"712811095073824768","RT @jakevdp: #PyAstro16 Some notes on Extending Python featuring ctypes, f2py, cython, and numba https://t.co/pwyFa5b77P","zuxfoucault",TRUE,11,0,NA,NA,"2016-03-24 01:19:43","Twitter for Android"
"713170652644028416","RT @abigailStev: AstrodbKit &amp; AstrodbWeb: relational sqlite database structures https://t.co/E6mQyi7dKQ -@stephtdouglas @kellecruz #pyastro…","stephtdouglas",TRUE,1,0,NA,NA,"2016-03-25 01:08:28","Twitter for Android"
"711952918358810624","RT @astrokiwi: #PyAstro16 is live-streaming at https://t.co/iejbEA7SKA","astronomilo",TRUE,3,0,NA,NA,"2016-03-21 16:29:37","Twitter for iPhone"
"713495464264511488","RT @jakevdp: Just learned about conda-forge: https://t.co/RUow3vVNAH
Automatically create conda-installable builds of your packages! #PyAst…","caleb_hattingh",TRUE,20,0,NA,NA,"2016-03-25 22:39:09","TweetDeck"
"712315470234292225","Check out to galaxy visualization widget, https://t.co/Hxd6bHxNQE, click ""galaxy_visualization.ipynb"". #PyAstro16","njgoldbaum",FALSE,2,2,NA,NA,"2016-03-22 16:30:16","Twitter Web Client"
"712719970812100608","Lightning talk by @njgoldbaum on hour to load data into Minecraft. All seems a bit woolly... #PyAstro16","DrewLeonard42",FALSE,1,1,NA,NA,"2016-03-23 19:17:37","Twitter for Android"
"712810419769839616","Missing #PyAstro16 ������ but #iaus321 last week. And it was pretty awesome playing rock/paper/scissors with an FRSC on the way to Madrid..","PBarmby",FALSE,0,1,NA,NA,"2016-03-24 01:17:02","Tweetbot for iΟS"
"713170138523041792","Can modify, add, merge, and clean up database records with astrodbkit. -@stephtdouglas @kellecruz #pyastro16 #lightning","abigailStev",FALSE,0,1,NA,NA,"2016-03-25 01:06:25","Twitter Web Client"
"711952765270884352","RT @niais: We get to do 3 sentence introduction. I feel like people fail to appreciate how long I can make a sentence. #PyAstro16","rareflwr41",TRUE,1,0,NA,NA,"2016-03-21 16:29:01","Twitter Web Client"
"713495111322087424","RT @jakevdp: LSST is moving to Python 3 this summer, and mulling the use of conda for its packaging. #PyAstro16","IanHenriksen",TRUE,4,0,NA,NA,"2016-03-25 22:37:45","Twitter Web Client"
"712315388697006080","RT @abigailStev: *Interactive* spectral fitting session demo of pyspeckit by @keflavich #pyastro16","astronomatty",TRUE,1,0,NA,NA,"2016-03-22 16:29:57","Twitter Web Client"
"712719762397069312","@Tiana_Athriel You’re the #PyAstro16 pyparazzi. Sorry, folks.","brettmor",FALSE,0,2,NA,NA,"2016-03-23 19:16:47","TweetDeck"
"712808863221751808",".@adrianprw, @keflavich mentioned that you might find https://t.co/5CMLuNpIj5 useful for astropy. #PyAstro16","njgoldbaum",FALSE,0,1,NA,NA,"2016-03-24 01:10:50","Twitter Web Client"
"713169685466849281","AstrodbKit &amp; AstrodbWeb: relational sqlite database structures https://t.co/E6mQyi7dKQ -@stephtdouglas @kellecruz #pyastro16 #lightning","abigailStev",FALSE,1,1,NA,NA,"2016-03-25 01:04:37","Twitter Web Client"
"711952680210407425","I’m looking forward to #TutorialTuesday #PyAstro16","eblur27",FALSE,0,0,NA,NA,"2016-03-21 16:28:41","TweetDeck"
"713494674648903681","And soon, conda's *default* channel will be populated from conda-forge! #PyAstro16  https://t.co/0hi5QuTYUK","astronomatty",FALSE,3,9,NA,NA,"2016-03-25 22:36:01","Twitter Web Client"
"712315374474125314",".@keflavich is giving us a great quasi-live (I.e., build slides like it's real) of pyspeckit fitting #PyAstro16","eteq",FALSE,0,2,NA,NA,"2016-03-22 16:29:54","Twitter for Android"
"712719762313228288","https://t.co/bcA6sOSS6A @keflavich: Spectral Cube also good for ALMA data #PyAstro16  https://t.co/tXKCt2torn","astrokiwi",FALSE,0,0,NA,NA,"2016-03-23 19:16:47","TweetDeck"
"712807910049316864","@functiontelechy, I got good input for Entrofy from the #PyAstro16 organizers (e.g. @eteq) for future improvements. Lots of hacking to do!","Tiana_Athriel",FALSE,0,3,NA,NA,"2016-03-24 01:07:03","Twitter Web Client"
"713168488928399360","RT @AstroBrigi: Love the tools @StuartMumford keeps producing, this years newcomer is https://t.co/x3wKcsjPr4 #PyAstro16","astrofrog",TRUE,1,0,NA,NA,"2016-03-25 00:59:52","TweetDeck"
"711952640561717251","Continuous integration = automatically testing your code every time the code base changes. #PyAstro16","GeertHub",FALSE,1,2,NA,NA,"2016-03-21 16:28:31","Twitter for Android"
"713494572098150400","RT @jakevdp: Just learned about conda-forge: https://t.co/RUow3vVNAH
Automatically create conda-installable builds of your packages! #PyAst…","tacaswell",TRUE,20,0,NA,NA,"2016-03-25 22:35:36","Twitter for Android"
"712315268676984833","@dalcantonJD Checkout pyspeckit by @keflavich ! #PyAstro16 https://t.co/kodiuRX8Kt","GeertHub",FALSE,0,5,NA,NA,"2016-03-22 16:29:28","Twitter for Android"
"712719693652492290","Loading simulation data into minecraft. https://t.co/AKqQrEyDEU -@njgoldbaum #pyastro16 #lightning","abigailStev",FALSE,2,1,NA,NA,"2016-03-23 19:16:31","Twitter Web Client"
"712807012871061504","pyastro16 https://t.co/Ha0NrihlT9","Meraihi",FALSE,1,3,NA,NA,"2016-03-24 01:03:29","Twitter Web Client"
"713168478597816320","RT @abigailStev: Up next: J. Ford on gravitational lensing of galaxy clusters! packaged and ready to go: https://t.co/z3LgcTWkqb #pyastro16…","astrofrog",TRUE,2,0,NA,NA,"2016-03-25 00:59:49","TweetDeck"
"711952575898132480","RT @astrokiwi: #PyAstro16 is live-streaming at https://t.co/iejbEA7SKA","SunPyProject",TRUE,3,0,NA,NA,"2016-03-21 16:28:16","Corebird"
"713493249525157888","RT @jakevdp: Just learned about conda-forge: https://t.co/RUow3vVNAH
Automatically create conda-installable builds of your packages! #PyAst…","PaulPGGauthier",TRUE,20,0,NA,NA,"2016-03-25 22:30:21","Twitter for iPhone"
"712315154633859072","*Interactive* spectral fitting session demo of pyspeckit by @keflavich #pyastro16","abigailStev",FALSE,1,1,NA,NA,"2016-03-22 16:29:01","Twitter for Android"
"712719638254059520","Trying to semi-stealthily practice portrait photography at #PyAstro16. So far, people have been remarkably tolerant of my constant clicking.","Tiana_Athriel",FALSE,0,2,NA,NA,"2016-03-23 19:16:18","Twitter Web Client"
"712806074785640449","RT @abigailStev: Autodiff in python: https://t.co/0ZuiNNyJY5 using numpy. -@exoplaneteer #pyastro16","Meraihi",TRUE,4,0,NA,NA,"2016-03-24 00:59:46","Twitter Web Client"
"713168436730310657","Up next: J. Ford on gravitational lensing of galaxy clusters! packaged and ready to go: https://t.co/z3LgcTWkqb #pyastro16 #lightning","abigailStev",FALSE,2,1,NA,NA,"2016-03-25 00:59:40","Twitter Web Client"
"711952166286524417","RT @jakevdp: @triccare Generally M/W/F morning sessions will be live-streamed. Program is here: https://t.co/wE0XGC0m9T #pyastro16","StuartMumford",TRUE,4,0,NA,NA,"2016-03-21 16:26:38","Corebird"
"713492990774403072","RT @jakevdp: Just learned about conda-forge: https://t.co/RUow3vVNAH
Automatically create conda-installable builds of your packages! #PyAst…","kirstie_j",TRUE,20,0,NA,NA,"2016-03-25 22:29:19","Twitter for iPhone"
"712315105908686848","RT @exoplaneteer: The #pyastro16 day 2 stream is live at: https://t.co/jNNsiR6tAN","Mikea1985",TRUE,5,0,NA,NA,"2016-03-22 16:28:50","Twitter for BlackBerry"
"712719506548744192","#PyAstro16 pretty bold in letting each speaker use their own laptop - so far no major tech disasters!","jradavenport",FALSE,0,0,NA,NA,"2016-03-23 19:15:46","Twitter Web Client"
"712805955667255298","RT @stephtdouglas: .@njgoldbaum showing us around a cosmological simulation....in Minecraft #PyAstro16 https://t.co/M7D6xTfVUj","billblum",TRUE,9,0,NA,NA,"2016-03-24 00:59:17","Twitter Web Client"
"713165019978969089","Love the tools @StuartMumford keeps producing, this years newcomer is https://t.co/x3wKcsjPr4 #PyAstro16","AstroBrigi",FALSE,1,2,NA,NA,"2016-03-25 00:46:05","TweetDeck"
"711952155435868160","#PyAstro16 is live-streaming at https://t.co/iejbEA7SKA","astrokiwi",FALSE,3,1,NA,NA,"2016-03-21 16:26:35","TweetDeck"
"713492936697118724","Just learned about conda-forge: https://t.co/RUow3vVNAH
Automatically create conda-installable builds of your packages! #PyAstro16","jakevdp",FALSE,20,35,NA,NA,"2016-03-25 22:29:06","Twitter Web Client"
"712315032839659524","RT @GeertHub: .@njgoldbaum's tips for writing reproducible workflows. #PyAstro16 https://t.co/JqOPXHEvq7","Mikea1985",TRUE,1,0,NA,NA,"2016-03-22 16:28:32","Twitter for BlackBerry"
"712719328232144896","I’m definitely stoked on Adam’s spectral cube libraries and visualization tools! Something I want but no time to make #openaccess #PyAstro16","eblur27",FALSE,1,1,NA,NA,"2016-03-23 19:15:04","TweetDeck"
"712805918379872256","RT @StuartMumford: .@astrochum Doing an excellent job of teaching me about gas around and inbetween galaxies, while talking about simulatio…","astrochum",TRUE,1,0,NA,NA,"2016-03-24 00:59:08","Twitter Web Client"
"713164735567364096","RT @abigailStev: More details on the first Code Cafe experience: https://t.co/UobaTZ5LS5 #pyastro16 #lightning @drewleonard","DrewLeonard42",TRUE,1,0,NA,NA,"2016-03-25 00:44:57","Twitter for Android"
"711952111634755584","RT @eblur27: Software instrumentation is becoming as important as hardware instrumentation in astronomy #PyAstro16","duetosymmetry",TRUE,1,0,NA,NA,"2016-03-21 16:26:25","Twitter for Android"
"713492642768805889","RT @adrianprw: Google doc &amp; discussion for the next @astropy paper: https://t.co/9WDOe9Rlaf #PyAstro16","michealjroberts",TRUE,1,0,NA,NA,"2016-03-25 22:27:56","Twitter for iPhone"
"712314990028410880","RT @eteq: .@njgoldbaum mentioned optimizing w/Cython. for those who don't know, you can do this inside a notebook w/ `%%cython` cell magic …","AstroBrigi",TRUE,3,0,NA,NA,"2016-03-22 16:28:22","TweetDeck"
"712719176549314560","RT @abigailStev: ""Autodiff is the most criminally underused tool in the PyAstro toolkit"" -- computes exact gradients of code. -@exoplanetee…","niais",TRUE,1,0,NA,NA,"2016-03-23 19:14:28","Twitter for Android"
"712805767867305985","https://t.co/kbaKR9ppFA is mentioned by @adrianprw in summaries of unconference sessions #PyAstro16","eteq",FALSE,1,1,NA,NA,"2016-03-24 00:58:33","Twitter for Android"
"713164725907906560","RT @abigailStev: .@drewleonard on Code Cafe at U Sheffield, a slightly different coding approach similar to @swcarpentry #pyastro16 #lightn…","DrewLeonard42",TRUE,1,0,NA,NA,"2016-03-25 00:44:55","Twitter for Android"
"711951991115624448","#PyAstro16 https://t.co/uKJzatbz0t","niais",FALSE,0,2,NA,NA,"2016-03-21 16:25:56","Twitter Web Client"
"713492404603498496","Google doc &amp; discussion for the next @astropy paper: https://t.co/9WDOe9Rlaf #PyAstro16","adrianprw",FALSE,1,0,NA,NA,"2016-03-25 22:26:59","Twitter Web Client"
"712314944507609088","RT @astrokiwi: .@njgoldbaum Reproducible workflows as much for your(future)self as other people. Use version control, save steps of analysi…","Mikea1985",TRUE,2,0,NA,NA,"2016-03-22 16:28:11","Twitter for BlackBerry"
"712719161382678528","RT @abigailStev: Autodiff in python: https://t.co/0ZuiNNyJY5 using numpy. -@exoplaneteer #pyastro16","niais",TRUE,3,0,NA,NA,"2016-03-23 19:14:24","Twitter for Android"
"712805380397486081","RT @jegpeek: .@glueviz isn't just fun and cool looking -- recent major discovery abt Galactic dust was made possible by glue! Schalfly+2015…","niais",TRUE,1,0,NA,NA,"2016-03-24 00:57:00","Twitter Web Client"
"713164688368996354","RT @StuartMumford: .@DrewLeonard42 is Currently talking about Code Cafe. #pyastro16","Antony_warden",TRUE,1,0,NA,NA,"2016-03-25 00:44:46","RoundTeam"
"711951938137366528","RT @SunPyProject: SunPy is at #pyastro16 this week, come chat to @eheteve @StuartMumford @DrewLeonard42 or @SamuelMBennett.","shareastronomy",TRUE,1,0,NA,NA,"2016-03-21 16:25:44","Twitter for iPhone"
"713486587498258433","This exists: https://t.co/grfDzZ6vMf #pyastro16","abigailStev",FALSE,1,2,NA,NA,"2016-03-25 22:03:53","Twitter Web Client"
"712314788630519809","RT @astrofrog: .@keflavich: ""If you need a tool, others do too. Release your code!"" #pyastro16","Tiana_Athriel",TRUE,5,0,NA,NA,"2016-03-22 16:27:34","Twitter Web Client"
"712719038724444160","RT @brettmor: “You might have written down the wrong likelihood function. I can do nothing about that – that’s your job” – @exoplaneteer #P…","niais",TRUE,4,0,NA,NA,"2016-03-23 19:13:55","Twitter for Android"
"712805221576015875","RT @astrofrog: My #pyastro16 notes so far on open science unconference - please add details if you are attending! https://t.co/6V4cQLxPCR","niais",TRUE,1,0,NA,NA,"2016-03-24 00:56:22","Twitter Web Client"
"713164622451200000","RT @StuartMumford: I have some more info about my environment kernels package here: https://t.co/Pq4EbVejFn #pyastro16","Tiana_Athriel",TRUE,3,0,NA,NA,"2016-03-25 00:44:30","Twitter for iPhone"
"711951837088223232","Initial #PyAstro16 hall about 10% over-filled relative to seating. Expect floor near power points to become premium in a few hours...","astrokiwi",FALSE,0,1,NA,NA,"2016-03-21 16:25:20","TweetDeck"
"713481315912290304","Additionally, huge thanks to @njgoldbaum and @astrochum and @rafaelruggiero for the issue triage on @yt_astro at #pyastro16.","powersoffour",FALSE,0,3,NA,NA,"2016-03-25 21:42:56","TweetDeck"
"712314609693106178","specutils can work together with pyspeckit to read data files that pyspeckit can't do on its own. -@keflavich #pyastro16","abigailStev",FALSE,0,0,NA,NA,"2016-03-22 16:26:51","Twitter for Android"
"712719007095230465","RT @abigailStev: First #lightning talk: @keflavich on https://t.co/0DyqzQ4fms Aimed at radio astros, but fairly generic. Spectral cubes! #p…","niais",TRUE,1,0,NA,NA,"2016-03-23 19:13:47","Twitter for Android"
"712805172112543748","RT @jakevdp: #PyAstro16 here's the draft idea of reproducibility badges: https://t.co/dtry2EPaN5","niais",TRUE,8,0,NA,NA,"2016-03-24 00:56:10","Twitter Web Client"
"713164373699596289","More details on the first Code Cafe experience: https://t.co/UobaTZ5LS5 #pyastro16 #lightning @drewleonard","abigailStev",FALSE,1,1,NA,NA,"2016-03-25 00:43:31","Twitter Web Client"
"711951836790456320",".@IBJIYONGI has just pointed out that Jews are quite good at creating long sentences. We should probably not sit together. #PyAstro16","niais",FALSE,1,2,NA,NA,"2016-03-21 16:25:19","Twitter Web Client"
"713480377499656193","RT @DrewLeonard42: ""Overwhelming in a good way"" - good summary of #PyAstro16 by @astrofrog","abigailStev",TRUE,2,0,NA,NA,"2016-03-25 21:39:12","Twitter Web Client"
"712314356088766464","RT @astrofrog: .@keflavich: ""If you need a tool, others do too. Release your code!"" #pyastro16","eteq",TRUE,5,0,NA,NA,"2016-03-22 16:25:51","Twitter for Android"
"712718829743251457","RT @StuartMumford: I notice that unlike many a conference that I have attended the speakers at #pyastro16 are very good at not running over.","niais",TRUE,1,0,NA,NA,"2016-03-23 19:13:05","Twitter for Android"
"712802277648543744","RT @GeertHub: Legit snap of @exoplaneteer's bookshelf at UW. A reminder that we all have areas we need to work on. #PyAstro16 https://t.co/…","Nighthawk_Black",TRUE,1,0,NA,NA,"2016-03-24 00:44:40","Twitter Web Client"
"713164060645130240","RT @exoplaneteer: My #PyAstro16 hack to have @astrofrog &amp; @eteq bots discuss code is well on its way—they've almost learned English! https:…","astrofrog",TRUE,3,0,NA,NA,"2016-03-25 00:42:16","TweetDeck"
"711951809758167040","RT @jakevdp: @triccare Generally M/W/F morning sessions will be live-streamed. Program is here: https://t.co/wE0XGC0m9T #pyastro16","astrokiwi",TRUE,4,0,NA,NA,"2016-03-21 16:25:13","TweetDeck"
"713474833103921153","RT @jakevdp: Slides from my #PyAstro16 lightning talk: ""In Defense of Extreme Openness"" https://t.co/ghC4JF0RjL","armantweeter",TRUE,65,0,NA,NA,"2016-03-25 21:17:10","TweetDeck"
"712314346747998209","RT @kellecruz: Many universities are working at having institutional data repositories for archiving and serving our data. #PyAstro16 #open…","eblur27",TRUE,1,0,NA,NA,"2016-03-22 16:25:49","TweetDeck"
"712718573475467264","RT @brettmor: “You might have written down the wrong likelihood function. I can do nothing about that – that’s your job” – @exoplaneteer #P…","AstroBrigi",TRUE,4,0,NA,NA,"2016-03-23 19:12:04","TweetDeck"
"712801765108764674","RT @exoplaneteer: Here are the slides for my #pyastro16 talk that starts in a few minutes: https://t.co/lTbBtmHV63","gully_",TRUE,10,0,NA,NA,"2016-03-24 00:42:38","Twitter for iPhone"
"713163997864800256",".@drewleonard on Code Cafe at U Sheffield, a slightly different coding approach similar to @swcarpentry #pyastro16 #lightning","abigailStev",FALSE,1,2,NA,NA,"2016-03-25 00:42:01","Twitter Web Client"
"711951785842184192","RT @niais: First #Pyastro16 convo - How do we communicate the best? Such important questions. Slack falls to twitter. CARRY ON.","duetosymmetry",TRUE,1,0,NA,NA,"2016-03-21 16:25:07","Twitter for Android"
"713474833066143744","RT @jakevdp: Slides from my #PyAstro16 lightning talk: ""In Defense of Extreme Openness"" https://t.co/ghC4JF0RjL","es_arman",TRUE,65,0,NA,NA,"2016-03-25 21:17:10","TweetDeck"
"712314299901878272",".@njgoldbaum's says profile code. Definitely, but *only* as much asyou need - easy to get bogged down in optimization #PyAstro16","eteq",FALSE,0,0,NA,NA,"2016-03-22 16:25:37","Twitter for Android"
"712718372933214210","RT @brettmor: “You might have written down the wrong likelihood function. I can do nothing about that – that’s your job” – @exoplaneteer #P…","abigailStev",TRUE,4,0,NA,NA,"2016-03-23 19:11:16","Twitter Web Client"
"712800844337516544","RT @jakevdp: linear regression in a few lines of NumPy, via @exoplaneteer #PyAstro16 https://t.co/BaCSmE5ALu","AndrewBaidu",TRUE,12,0,NA,NA,"2016-03-24 00:38:59","Visual Recognition"
"713163870928371715",".@DrewLeonard42 is Currently talking about Code Cafe. #pyastro16","StuartMumford",FALSE,1,0,NA,NA,"2016-03-25 00:41:31","Corebird"
"711951743899140096","@triccare Generally M/W/F morning sessions will be live-streamed. Program is here: https://t.co/wE0XGC0m9T #pyastro16","jakevdp",FALSE,4,2,NA,NA,"2016-03-21 16:24:57","Twitter Web Client"
"713474536587460609","@brettmor No clouds. I don't believe that picture was taken in Seattle. #PyAstro16","parejkoj",FALSE,0,2,NA,NA,"2016-03-25 21:15:59","Twitter Web Client"
"712314242339241984","#pyastro16 participants - remember that you'll have a chance to propose sprints just after these talks!","astrofrog",FALSE,0,0,NA,NA,"2016-03-22 16:25:24","Twitter for Mac"
"712718331745153024","First #lightning talk: @keflavich on https://t.co/0DyqzQ4fms Aimed at radio astros, but fairly generic. Spectral cubes! #pyastro16","abigailStev",FALSE,1,0,NA,NA,"2016-03-23 19:11:06","Twitter Web Client"
"712800524278456320","RT @jakevdp: #PyAstro16 here's the draft idea of reproducibility badges: https://t.co/dtry2EPaN5","DrewLeonard42",TRUE,8,0,NA,NA,"2016-03-24 00:37:42","Twitter for Android"
"713163541172256768","RT @StuartMumford: I have some more info about my environment kernels package here: https://t.co/Pq4EbVejFn #pyastro16","astronomatty",TRUE,3,0,NA,NA,"2016-03-25 00:40:12","Twitter Web Client"
"711951702153306113","SunPy is at #pyastro16 this week, come chat to @eheteve @StuartMumford @DrewLeonard42 or @SamuelMBennett.","SunPyProject",FALSE,1,3,NA,NA,"2016-03-21 16:24:47","Corebird"
"713472983382134784","RT @brettmor: It’s a lovely day in Seattle to end #PyAstro16 https://t.co/cpy8HQx0Lz","astronomatty",TRUE,1,0,NA,NA,"2016-03-25 21:09:49","Twitter Web Client"
"712314054283386880","RT @GeertHub: Goldbaum: there's no obvious services that let you disseminate and archive terabyte-scale data, need to do it yourself for no…","abigailStev",TRUE,1,0,NA,NA,"2016-03-22 16:24:39","Twitter for Android"
"712718317253857280","RT @brettmor: “You might have written down the wrong likelihood function. I can do nothing about that – that’s your job” – @exoplaneteer #P…","StuartMumford",TRUE,4,0,NA,NA,"2016-03-23 19:11:03","Corebird"
"712799008016568320","#PyAstro16 here's the draft idea of reproducibility badges: https://t.co/dtry2EPaN5","jakevdp",FALSE,8,14,NA,NA,"2016-03-24 00:31:41","Twitter Web Client"
"713163370124345344",".@AstroBrigi also doing a live demo! Getting SDSS magnitudes from the online database as an astropy table in jupyter. #pyastro16 #lightning","abigailStev",FALSE,0,0,NA,NA,"2016-03-25 00:39:32","Twitter Web Client"
"711951460494213121","We get to do 3 sentence introduction. I feel like people fail to appreciate how long I can make a sentence. #PyAstro16","niais",FALSE,1,8,NA,NA,"2016-03-21 16:23:50","Twitter Web Client"
